track_id,artist_1,artist_2,artist_3,track_name,popularity,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
6qU7nleCh7DA8LLLE1PE88,Fiki,Preslava,None,Gore-dolu,20,2014-11-24T15:34:18Z,0.605,0.86,9,-2.7359999999999998,0,0.0656,0.365,0.0,0.34,0.909,87.982,211427
1bgwg3cviAPHvsGmyJL6dz,Fiki,Galena,None,"Bozhe, prosti",26,2014-10-13T17:06:47Z,0.8,0.774,9,-6.239,0,0.040600000000000004,0.08020000000000001,2.4599999999999997e-06,0.274,0.519,102.992,200907
70kD4Tpy03WZcSHIdAiRd2,Dzhena,None,None,Moli se da ne pochna,6,2014-02-27T14:11:50Z,0.706,0.888,1,-5.568,1,0.07880000000000001,0.20500000000000002,0.0,0.294,0.712,90.01,274467
2bnW7A0mhqoOsHxfduwS0F,Galena,Zhivko Miks,None,Havana tropikana,32,2014-07-14T13:14:34Z,0.751,0.881,1,-4.179,1,0.0635,0.00483,7.030000000000001e-05,0.06770000000000001,0.367,128.024,254234
4WiJBwbrqe10PAct1gCihq,Tony Christie,None,None,I Did What I Did For Maria - Live,3,2014-07-28T18:05:15Z,0.513,0.769,7,-8.3,1,0.0703,0.541,7.96e-06,0.9540000000000001,0.8200000000000001,129.496,205403
1lp26GeczlB35cONR0dhIF,Galin,Ani Hoang,Kristiana,Mezhdu nas,18,2014-07-21T15:16:47Z,0.501,0.968,7,-5.477,1,0.09230000000000001,0.058,0.008280000000000001,0.251,0.779,170.022,279023,4
5KCh59RIFzfUjenMzyJHN3,Mi querido grupo Chuy,None,None,Mariachi memorimaneado / Morosos incobrables,0,2014-11-08T17:51:33Z,0.526,0.64,7,-6.131,1,0.0366,0.9570000000000001,0.9590000000000001,0.773,0.631,129.494,111935,4
1dLrgOFqT7tBYHpGlFMKF1,Tedi Aleksandrova,Boris Dali,None,K'vo stava tuka,14,2014-11-10T16:42:23Z,0.769,0.882,5,-4.005,0,0.227,0.36,0.0,0.359,0.869,177.925,257804,4
3NMlAYWxFLPmn0ORb0X3Fp,Fiki,None,None,Stiga,0,2014-07-18T17:18:30Z,0.654,0.891,11,-3.499,0,0.108,0.43,0.0,0.09820000000000001,0.783,93.892,201520,4
6cfY83U02b4INCy6kom19d,Roksana,Djamaykata,None,"A taka, taka",13,2014-03-07T13:39:18Z,0.662,0.8290000000000001,5,-4.63,0,0.10300000000000001,0.004520000000000001,0.0,0.262,0.753,169.993,305442,4
3Ge8FE5rxFfIIAlC306hJh,Fiki,Galena,Preslava,Beshe obich,14,2014-04-30T14:04:59Z,0.648,0.862,0,-4.351,0,0.0376,0.0937,0.0,0.0804,0.758,94.084,226853,4
26pDHXoY3G7uu7CDGdoIsN,Galin,None,None,Vse napred,24,2014-04-15T16:15:56Z,0.649,0.966,6,-3.285,0,0.318,0.254,0.0,0.216,0.733,94.939,228926,4
7AfrLuz1hsCLgIEj68XLWE,Preslava,None,None,Nasheto lyubov e,18,2014-12-12T10:07:11Z,0.669,0.776,8,-5.642,1,0.112,0.0161,0.0,0.189,0.605,93.916,214740,4
4MJ3YVHAQgZMV5iRAfkLYj,Emilia,None,None,Da byah ot gadnite,20,2014-08-29T12:32:05Z,0.625,0.749,3,-4.98,0,0.265,0.0269,0.0,0.0748,0.857,175.964,239227,4
6G71Yo4eWktSb5lNBcowRj,Preslava,Toni Storaro,None,Poveche ne pitay,21,2014-09-23T14:48:30Z,0.632,0.904,11,-5.138,0,0.145,0.111,1.3200000000000002e-05,0.124,0.747,92.06,204957,4
6SEqoAv3qvIljXESy6UUCz,Anelia,Gamzata,None,Fenomenalna,22,2014-02-17T17:39:25Z,0.558,0.924,11,-3.106,0,0.0737,0.02,1.0800000000000002e-05,0.14100000000000001,0.553,184.054,182453,4
3wADaucgUjJ6mjcYPIXaK2,Yanitsa,None,None,Vsichko chuzhdo pozhelavash,11,2014-10-24T15:38:46Z,0.5670000000000001,0.906,4,-3.125,0,0.134,0.064,0.000168,0.133,0.6890000000000001,182.046,248111,4
3RSg8mv2aGOwrLiaJtynXY,Dzhena,None,None,Nevernitsi,5,2014-07-16T16:29:38Z,0.6910000000000001,0.871,6,-3.69,0,0.029500000000000002,0.0509,0.0,0.468,0.852,97.967,238827,4
2fgAjk7DbAHj7G7IbVIWiM,Preslava,None,None,Rezhim Neprilichna,30,2014-02-14T15:14:23Z,0.5710000000000001,0.9590000000000001,6,-1.976,0,0.11,0.025,0.00037299999999999996,0.302,0.47800000000000004,91.007,223700,4
2r4ffSOifxlWyRbwkRf4PO,Konstantin,None,None,Studentka,21,2014-07-01T12:22:16Z,0.62,0.931,2,-3.965,0,0.111,0.14400000000000002,0.0,0.294,0.649,92.99,196673,4
0pQ9tukGz54roUim7lTKNb,Konstantin,None,None,Predishnata,20,2014-11-24T17:32:40Z,0.757,0.854,1,-6.522,1,0.054400000000000004,0.00321,0.0,0.34600000000000003,0.858,95.97,207679,4
5ofkwC1Yd8IIh2R0oqYqAv,Preslava,None,None,Pishi go neuspeshno,22,2014-04-09T15:09:40Z,0.668,0.897,2,-3.789,0,0.0304,0.07440000000000001,8.589999999999999e-06,0.25,0.427,91.978,208630,4
1grOWfCLAi4Dxi5M2ZHDmK,Anelia,None,None,Ne moga da gubya,10,2014-11-30T20:01:24Z,0.552,0.718,0,-7.485,0,0.17400000000000002,0.364,0.0,0.339,0.759,184.159,204754,4
29xCvPzcaDM1TUKh28kVj2,Boris Dali,None,None,Shte si govorim pak,13,2014-05-30T14:11:32Z,0.526,0.925,7,-3.491,1,0.0539,0.014400000000000001,1.2099999999999998e-06,0.126,0.81,180.06,199892,4
7bzNYEVDhNtjCmTeaJbo4V,Ork Djodji Bend,None,None,Gimnastika,1,2014-04-28T14:22:54Z,0.5720000000000001,0.879,7,-5.208,0,0.275,0.249,0.0,0.115,0.532,93.945,267032,4
2lhAnLFHFTOvPPGCK215yS,Konstantin,Alisia,None,Ne si ti,34,2014-12-30T19:22:25Z,0.652,0.92,8,-2.92,0,0.0669,0.149,0.0,0.20400000000000001,0.811,96.073,253118,4
1tbk49U06gAFftmL44lN4p,Tsvetelina Yaneva,None,None,Oshte kolko noshti,14,2014-07-18T15:19:47Z,0.731,0.775,0,-5.275,1,0.138,0.088,0.005710000000000001,0.0487,0.641,179.959,216722,4
2aLub233emC83qr0GFUyZ5,Ilian,Siana,None,Palavnitsa,1,2014-07-14T09:51:29Z,0.655,0.936,0,-4.227,1,0.125,0.00506,1.62e-06,0.138,0.657,178.167,230720,4
1MyoLASTefJea3WcAzx7pj,Tsvetelina Yaneva,Fiki,None,Strah me e,6,2014-10-01T15:13:20Z,0.562,0.624,6,-5.116,0,0.0342,0.25,0.0,0.214,0.559,143.118,276608,4
1OPPSSUy1liH79hO7Oqiz5,Ilian,Ustata,None,"Hvani me, ako mozhesh",8,2014-05-19T10:39:27Z,0.629,0.8300000000000001,8,-5.276,1,0.274,0.013000000000000001,0.0,0.0945,0.504,171.821,193445,4
2Z1HnoQ1f2AOwMpzYeV669,Ilian,Aleks,None,Edinstvena,4,2014-03-06T11:41:16Z,0.534,0.79,11,-5.248,1,0.138,0.0205,0.0,0.0771,0.865,154.098,206773,4
10nwfhOd7RxY1S2P805yaN,Tedi Aleksandrova,Dzhordan,Azis,Koledni zhelaniya,8,2014-12-22T16:26:57Z,0.652,0.9450000000000001,6,-3.501,0,0.212,0.162,0.0,0.163,0.97,180.049,215813,4
4uXXMJonjaJAssMgDlXYbK,Valya,Galin,None,Vse si ti,9,2014-08-14T14:57:07Z,0.5700000000000001,0.9580000000000001,5,-2.317,0,0.0626,0.215,0.0,0.313,0.9520000000000001,180.046,267664,4
6qUX8z1umKTLjJoxx4uDYT,Maria,h,None,Da sam s teb,0,2014-04-11T12:05:27Z,0.662,0.805,1,-5.19,1,0.0391,0.00272,0.000307,0.935,0.765,92.036,232173,4
2RMQkZtfEHd1yp9TVMadEd,Tsvetelina Yaneva,None,None,Alergichna,18,2014-02-25T18:01:43Z,0.635,0.877,7,-3.161,1,0.0762,0.0859,0.00272,0.23800000000000002,0.751,180.079,285250,4
1fUmOeu4XtvzF3zvgAebn4,Ivana,Vasil Ivanov,None,"Eh, Lyubov",4,2014-11-06T16:50:04Z,0.431,0.834,5,-6.927,1,0.281,0.401,0.0,0.278,0.732,185.854,313330,4
3q2wXVVMgT9wwDqDSJPbm2,Tedi Aleksandrova,None,None,Palna programa,9,2014-04-14T12:44:12Z,0.615,0.928,7,-3.955,0,0.163,0.241,0.0,0.0805,0.6940000000000001,169.915,232940,4
0D1qc0UH9h3fzoUUchRifR,Yanitsa,None,None,Vizh me,9,2014-06-20T13:51:48Z,0.529,0.9570000000000001,5,-4.011,0,0.224,0.0767,1.3e-06,0.342,0.845,180.041,220000,4
45UGOWXuW5QxymiSbWPL3r,Denis,None,None,Stava den,5,2014-09-11T12:13:26Z,0.604,0.965,2,-3.355,0,0.0673,0.09480000000000001,0.0,0.304,0.442,175.99,258665,4
4oHkAI73Txl7JRUb3qUwy6,Dimana,None,None,Da y vdigna li,12,2014-03-26T15:20:09Z,0.595,0.966,6,-2.982,0,0.122,0.163,3.6200000000000006e-05,0.0874,0.645,94.994,229136,4
6slOy3bA3ww5iAgDOTtKwC,Emilia,None,None,Bez vaprosi,2,2014-12-13T13:02:09Z,0.6970000000000001,0.891,10,-6.163,0,0.0436,0.000272,7.620000000000001e-05,0.217,0.63,125.023,211302,4
6DktgCy84HP6tCn2XvKHT5,Rayna,None,None,"Ako e, da e",6,2014-01-23T12:22:49Z,0.504,0.9380000000000001,2,-1.9460000000000002,0,0.0779,0.295,1.1e-06,0.327,0.624,188.046,206330,4
7KtRcMN84TrWmgM3PaJQyr,Emilia,Avi Benedi,MC Brian,Balkania,3,2014-06-20T15:40:27Z,0.713,0.921,4,-4.267,0,0.058,0.00881,0.000128,0.0388,0.854,128.042,250355,4
4FdR4OgXi5MoCKthKxzhxj,Roksana,None,None,Shte go ponesa,3,2014-12-15T11:38:39Z,0.614,0.8150000000000001,4,-6.656,0,0.045,0.0162,2.9800000000000003e-05,0.301,0.792,93.971,226999,4
1R1xy4kwJYRIla5MgVLDNz,Carlos,Emilia,None,Kofti hora,9,2014-12-03T13:48:11Z,0.722,0.9570000000000001,4,-3.302,0,0.0604,0.0952,3.5099999999999994e-06,0.099,0.906,90.985,238000,4
7udLUStr2bIJM2TLMHOEXT,Dimana,Siana,None,Shte otseleya,1,2014-07-23T12:45:31Z,0.796,0.8150000000000001,7,-5.713,0,0.117,0.0037800000000000004,8.54e-06,0.588,0.855,127.993,268283,4
6nHKqYeIsxaU0WaxdrkhzR,Roksana,None,None,Strahlivets,5,2014-06-05T10:59:49Z,0.509,0.798,5,-4.507,0,0.105,0.268,0.0,0.294,0.739,177.816,193916,4
6hB9JkuPPEiyTuiDzDVroc,Maria,Diy,h,Lyubima greshka,3,2014-12-29T19:27:53Z,0.791,0.736,10,-7.25,0,0.0472,0.148,0.0,0.112,0.467,94.003,194043,4
4iDMN7upeK35UD8AC15b8U,Magda,None,None,Zhaltata klyuka,0,2014-08-11T14:49:23Z,0.7020000000000001,0.788,11,-4.598,0,0.14400000000000002,0.0497,0.0,0.315,0.6940000000000001,89.878,186307,4
5LGL5Qfa9KOebFjaLZkNYm,Ani Hoang,None,None,Da go pravim,3,2014-03-25T20:29:07Z,0.595,0.877,1,-5.158,1,0.0548,0.0164,0.00117,0.052500000000000005,0.742,180.104,201240,4
3W7Npm8PMly0rarqiKw7QH,Siana,None,None,Shtastlivo vlyubena,4,2014-12-17T11:34:32Z,0.727,0.864,5,-5.055,0,0.0741,0.00661,0.0,0.232,0.73,98.97,220606,4
75sG6QM0aQNqlJ09JKUCbP,Rayna,None,None,Litsemeri,1,2014-11-25T20:06:02Z,0.41500000000000004,0.6980000000000001,5,-5.452,0,0.266,0.537,0.0,0.136,0.669,179.811,205491,4
2Psox5z00VZ0pp2TXGxkF5,Tatyana,None,None,Na moreto,3,2014-07-11T15:05:56Z,0.733,0.914,1,-4.424,0,0.055600000000000004,0.056,0.00023,0.437,0.8130000000000001,95.003,205263,4
621BlyaVIz1GU9OV0YGBUz,Tatyana,None,None,Pozdrav za bivshiya,6,2014-04-29T13:18:20Z,0.665,0.961,0,-3.947,0,0.108,0.275,0.0,0.591,0.777,97.989,186549,4
2xBuLx63RE5hyPbgIt2BpC,Boris Dali,None,None,Ti taka pozhela,9,2014-10-27T13:02:58Z,0.45,0.868,4,-6.583,1,0.20700000000000002,0.0471,0.0,0.156,0.879,96.072,181420,4
51CU2H3ZSsbL2IQlaWKXl5,Krisiya D,None,None,Nishto ne pechelish,3,2014-10-31T12:27:12Z,0.47200000000000003,0.804,7,-3.873,0,0.0533,0.35000000000000003,0.0,0.10300000000000001,0.47000000000000003,78.195,240183,3
2sBezA7m6kS7Wnxzvavh9S,Rayna,None,None,Tuk i sega,3,2014-07-25T12:56:38Z,0.661,0.9410000000000001,9,-2.8,0,0.0517,0.165,0.0,0.16,0.793,95.029,220753,4
2ahfsVeAh6uuoq9npOlMWP,Tsvetelina Yaneva,None,None,Chakam teb,6,2014-11-27T12:01:30Z,0.788,0.885,8,-4.349,0,0.116,0.0835,0.0,0.195,0.606,100.003,235200,4
1LBW9peAIDEs6la0qhPCeP,Vanya,None,None,Neblagodarnik,5,2014-12-08T14:53:19Z,0.633,0.883,7,-6.157,1,0.0475,0.00152,0.00011399999999999999,0.0731,0.545,96.001,185351,4
6qjR4RIFrBAnUOO53hUCJz,Malina,None,None,Amneziya,4,2014-08-20T13:51:05Z,0.797,0.931,7,-3.841,0,0.0663,0.013800000000000002,0.0,0.113,0.769,129.967,223867,4
4OriQCa7cpXqAeoInMeMVW,Gloria,None,None,Obratno broene,4,2014-06-26T14:02:18Z,0.704,0.848,6,-3.973,0,0.0707,0.0146,1.5100000000000001e-05,0.0734,0.812,92.047,237275,4
4nBRSTivSLeNiADmnEQ4gj,Dzhena,None,None,Moyata nagrada,0,2014-12-19T12:49:23Z,0.375,0.617,5,-7.492,0,0.0427,0.615,0.0,0.153,0.341,174.002,226507,4
7zDHs4H7CGGbp8lZmzkFCV,Gloria,None,None,Krile,5,2014-12-08T13:16:38Z,0.6000000000000001,0.895,7,-3.734,0,0.0572,0.0176,6.740000000000001e-05,0.185,0.628,179.968,180000,4
1zNIvmH2MR5Mu5KURLZuW3,Sonya Nemska,None,None,Kato staklo,2,2014-11-11T15:46:51Z,0.712,0.809,4,-4.043,0,0.0317,0.437,9.87e-05,0.34,0.932,94.991,257336,4
1EzMGRqvmLBArHC1nB4fLW,Malina,None,None,Bez izvinenie,1,2014-02-17T18:24:23Z,0.514,0.809,0,-4.617,0,0.112,0.244,0.0,0.11800000000000001,0.734,183.948,220053,4
2UhMciOFPAP9WzzUA0i0Yc,Yunona,None,None,Na horata v ustata,3,2014-12-11T13:27:56Z,0.748,0.92,1,-3.047,1,0.0477,0.0198,3.1299999999999997e-06,0.448,0.779,127.999,220637,4
5nuuGJDcvUNahSQCXzhIwe,Esil Dyuran,None,None,Krem litsemerie,5,2014-09-23T14:41:55Z,0.724,0.879,0,-4.006,0,0.167,0.039900000000000005,0.0,0.0726,0.929,98.025,240893,4
1cZjVJrkPpzzwVduTgvoU3,Carlos,None,None,Srok na godnost,3,2014-02-28T11:43:59Z,0.652,0.932,11,-4.153,0,0.154,0.10300000000000001,1.05e-06,0.048400000000000006,0.883,92.02,200000,4
27McPRpLwcrASLtJvjaadq,Dayana,Romanos Kolytos,None,Schupi se,2,2014-03-11T14:27:56Z,0.554,0.723,11,-5.14,0,0.0395,0.336,0.0,0.183,0.362,82.548,204347,3
2s9CQ4EqraIwFxrjhLQTYe,Mariya Petrova,None,None,Za parvi pat,0,2014-04-23T11:39:44Z,0.645,0.9460000000000001,2,-3.177,0,0.0937,0.203,0.000136,0.0685,0.9480000000000001,90.015,201427,4
1P4Tmtv2zKEG9DNfL0y0rV,Avi Benedi,None,None,"Bozhe, pazi",0,2014-10-29T16:37:32Z,0.404,0.856,7,-3.55,0,0.036000000000000004,0.126,1.27e-06,0.427,0.395,190.015,315267,4
5LSYUOZb6qqPtvOaQ02AUf,Tatyana,None,None,Prez salzi obicham te,2,2014-11-17T16:14:12Z,0.657,0.513,5,-8.225,0,0.0267,0.09390000000000001,0.0,0.304,0.43,100.01,224250,4
2daglEMt7jV9F7YfQ6mCdw,Yunona,None,None,Na 2 sekundi,3,2014-06-04T15:02:34Z,0.631,0.881,1,-3.057,0,0.0383,0.115,0.0,0.156,0.6000000000000001,97.972,221760,4
7MUjMKeGZsttDoD5xlI1aO,Siana,None,None,Sledvay me,2,2014-02-04T12:44:57Z,0.714,0.8280000000000001,0,-4.428,1,0.0543,0.00496,9.839999999999999e-06,0.09190000000000001,0.536,92.014,233415,4
78twwP9UZN8h54QiOa77qp,Sonya Nemska,None,None,Peperudite,1,2014-07-04T13:17:15Z,0.674,0.854,0,-4.158,1,0.062,0.0931,0.000289,0.107,0.853,89.956,262677,4
1j6ci2UuWhf47035WH8iSN,Ivana,None,None,Mnogo si gotin,0,2014-07-02T16:40:41Z,0.781,0.8310000000000001,4,-5.884,0,0.0755,0.00969,0.0,0.14100000000000001,0.671,96.041,218240,4
2iEEiDj2NwlS2yyIh1vo4X,Damyan Popov,None,None,Edin milion,2,2014-11-03T15:41:53Z,0.81,0.788,8,-8.471,1,0.053700000000000005,0.0766,0.0,0.17300000000000001,0.796,125.066,202929,4
536eu3PAVBqHuWzEVpDe0n,Milko Kalaydzhiev,None,None,Samo ti,2,2014-09-12T12:48:10Z,0.424,0.778,11,-6.052,0,0.0409,0.361,0.0,0.229,0.562,84.435,275929,4
5RH60LnU6NrjjJg7dp5tKH,Nelina,None,None,Silnite pechelyat v lyubovta,0,2014-10-13T13:31:16Z,0.751,0.806,5,-5.507,0,0.0862,0.0488,0.0,0.165,0.615,96.039,211680,4
2CKznZvTi5o9P32X1b0H8h,Damyan Popov,Miya,None,Shtom te vidya,0,2014-05-26T11:14:54Z,0.751,0.644,5,-10.729,0,0.0745,0.0022700000000000003,0.0,0.0495,0.647,102.029,193235,4
3oPG4Zhe8Prci3jdxO7UFJ,Nadya Kazakova,Yani Tonev,None,Dvama s teb,0,2014-07-07T14:35:49Z,0.655,0.905,7,-4.178,0,0.0438,0.0017100000000000001,0.0,0.276,0.6940000000000001,123.113,289998,4
6XCWdhtoAyc2CMoUs5qX6G,Toni Dacheva,None,None,Za dve minuti,2,2014-11-12T15:35:30Z,0.653,0.838,0,-4.709,0,0.0396,0.10200000000000001,0.0,0.189,0.606,104.965,225129,4
0Mtnwbsr0H42EYeGNljidY,Nadya Kazakova,None,None,Moeto AZ,0,2014-05-08T13:52:29Z,0.662,0.9430000000000001,8,-2.284,0,0.101,0.21,0.0,0.233,0.739,94.958,223587,4
66iCgtsXd9pFpkH6x5n9YZ,Silvia,None,None,Da Me Zhelaesh,0,2014-01-09T12:50:12Z,0.5680000000000001,0.757,10,-5.584,0,0.0291,0.0274,1.92e-06,0.146,0.6910000000000001,127.855,219469,4
5RNILHYyU9xbhVuzZ1a08M,Galena,Desi Slava,None,V tvoite ochi,10,2015-05-29T22:54:25Z,0.6930000000000001,0.877,2,-5.527,0,0.039900000000000005,0.336,7.5600000000000005e-06,0.367,0.841,145.977,242387,4
6a0Iu3NTiEpy9pHJEy0jJT,Fiki,Azis,None,Blokiran,31,2015-07-03T11:04:14Z,0.86,0.632,0,-6.961,0,0.0512,0.0471,0.00013199999999999998,0.224,0.8300000000000001,120.026,233067,4
6ZLD1jamvooJnBZ9zvpxqh,Tedi Aleksandrova,Silver,None,Day mi svoboda remiks,14,2015-04-14T14:36:28Z,0.717,0.882,1,-3.8810000000000002,1,0.241,0.121,0.0,0.267,0.778,177.996,230867,4
6rqNmoAF0wZmdcOw0dFSfh,Galena,Serdzhio,None,Pantera,28,2015-02-13T20:52:06Z,0.716,0.732,4,-5.7620000000000005,0,0.0402,0.257,9.26e-05,0.111,0.637,96.015,263750,4
59GbqLX78qY3X7FjNL3P2C,Fiki,None,None,"Dzhale, dzhale",17,2015-11-17T16:11:29Z,0.714,0.9480000000000001,5,-3.388,0,0.0524,0.162,0.00948,0.08080000000000001,0.791,127.987,184004,4
6mZzxRcoXQLzYUj6Y2eSWe,Galin,Yanitsa,None,Roklyata ti pada,32,2015-05-11T14:05:02Z,0.645,0.848,10,-4.686,0,0.0361,0.00561,0.000183,0.34700000000000003,0.599,145.07,230276,4
0x0V3RekhvlHbk069LwmgQ,Galena,None,None,Stara karavana,29,2015-07-07T20:50:45Z,0.6920000000000001,0.873,2,-3.012,1,0.244,0.14100000000000001,0.0,0.426,0.907,169.921,227418,4
68rK6ysL8BLSQFvZp9N6lN,Galin,None,None,"Parata, ako hvana",31,2015-10-05T15:21:15Z,0.539,0.9440000000000001,0,-3.349,0,0.159,0.247,0.0,0.191,0.8310000000000001,183.89,216638,4
3zhrrZaBGfmIosxd7jAB7c,Preslava,Fiki,None,S teb ili s nikoy,16,2015-12-08T16:19:30Z,0.5630000000000001,0.849,9,-6.385,0,0.132,0.00461,2.09e-06,0.0723,0.581,198.05,270242,4
64L5XOgEqF75OFgMTutdyQ,Preslava,None,None,Na tebe ne otkazvam,30,2015-09-15T09:45:56Z,0.648,0.876,2,-6.495,1,0.17,0.00299,6.13e-06,0.107,0.876,191.975,239999,4
3IkAarMcpSXnG23SzAz0ED,Tedi Aleksandrova,Silver,None,Mnogo mi e lud,14,2015-08-27T14:41:07Z,0.704,0.912,4,-3.089,0,0.067,0.0874,0.0,0.302,0.636,178.011,266966,4
2C1FLZtNrMplupmP4TUPsq,Konstantin,Desi Slava,None,Ot utre shte e drugo,29,2015-09-04T21:06:51Z,0.615,0.809,7,-3.981,0,0.0359,0.0304,0.0,0.445,0.487,105.015,213714,4
0hJ1N2kPGzGyEWXbEVoSPt,Boris Dali,Emilia,None,Obichay me,30,2015-12-12T17:00:01Z,0.595,0.784,2,-5.962,0,0.055,0.108,0.0,0.129,0.402,75.964,308957,4
2eIyuIR8kW5ZJBeCWE0ISI,Konstantin,None,None,Bolka v minuti,27,2015-03-21T20:39:20Z,0.499,0.794,5,-7.069,0,0.065,0.446,0.0,0.191,0.544,92.033,234862,4
2Y9hULheWV07yrUYxikJDb,Amuk,None,None,Fikirkan Boleh,15,2015-05-09T16:45:23Z,0.6970000000000001,0.918,5,-5.438,0,0.0263,0.0077,0.00175,0.319,0.719,132.875,269600,4
7qkZODSlB2SurfSLUpLFvC,Anelia,None,None,General,28,2015-05-07T17:18:47Z,0.725,0.8280000000000001,9,-3.9619999999999997,0,0.111,0.09230000000000001,0.0,0.0655,0.93,97.006,232924,4
6mVUfacpDxBbMqIl82vVry,Dzhena,None,None,Spri da mi dosazhdash,6,2015-03-23T16:49:01Z,0.807,0.809,11,-2.438,0,0.07980000000000001,0.042,0.0,0.171,0.62,95.012,212147,4
6n19wgtQneZwKQUILrelp1,Anelia,Galin,None,Az sam dyavolat,15,2015-12-02T16:23:11Z,0.65,0.891,4,-3.503,0,0.0562,0.024800000000000003,0.0,0.228,0.806,92.014,220047,4
4EAFzpt6mHdKPPUPT7HwmE,Roksana,None,None,Selfi,0,2015-04-07T16:02:35Z,0.794,0.989,5,-0.318,0,0.192,0.019200000000000002,0.0,0.11900000000000001,0.66,98.999,234960,4
640Sle6czhWeisYMaR3ZcX,Tsvetelina Yaneva,None,None,Vidimo izneveril,25,2015-12-18T18:23:16Z,0.729,0.878,8,-5.494,0,0.114,0.061200000000000004,0.0,0.137,0.601,95.026,202105,4
1iG3CyMHaG7P0jHU9vJUOr,Emilia,None,None,Eto me,14,2015-06-09T09:42:28Z,0.6920000000000001,0.87,6,-4.038,0,0.0424,0.040400000000000005,0.0,0.0936,0.6940000000000001,96.005,245859,4
2cBCSxsqt9jhW3k0WL9MUd,Tedi Aleksandrova,Dzhordan,Azis,Chalga peperudki,28,2015-12-11T21:25:45Z,0.705,0.923,8,-3.11,1,0.0374,0.0892,1.1699999999999998e-06,0.0814,0.627,94.016,263707,4
61AfJX3MMbHU7SSGkkMyGI,Krisiya D,Galin,None,Kazhi mi da,1,2015-06-08T13:07:27Z,0.676,0.881,11,-5.367,0,0.061200000000000004,0.0325,0.000224,0.357,0.454,91.004,201920,4
45u05GMz7mlaW6jd3yMJlR,Galena,None,None,Edna zhena,25,2015-12-16T14:57:19Z,0.6880000000000001,0.914,10,-3.883,0,0.0801,0.0664,5.35e-06,0.023100000000000002,0.76,95.02,192781,4
6f0iFhDoen2DwD9YBZGUoF,Roksana,Silver,None,"Petak, Sabota, Nedelya",15,2015-11-13T12:05:56Z,0.749,0.911,6,-2.449,0,0.061900000000000004,0.0637,0.0,0.107,0.853,96.008,242187,4
1US8TbswKRyw9OG5Yuk9Fu,Yanitsa,None,None,Varnah Ti Go,15,2015-12-17T18:44:32Z,0.786,0.9450000000000001,5,-2.253,0,0.0522,0.188,0.0,0.375,0.762,102.992,217318,4
1eSfrrwoVZj5cHiJW7IaN6,Emanuela,None,None,Smenyay me,8,2015-10-27T13:21:14Z,0.713,0.931,9,-3.643,0,0.0579,0.0146,0.0,0.06520000000000001,0.77,90.028,218766,4
2GemxqaLujZemskkHYaoTm,Ilian,None,None,Moeto momiche,14,2015-10-09T12:29:52Z,0.631,0.916,4,-4.66,0,0.0477,0.14100000000000001,0.0,0.218,0.769,164.034,237981,4
5Wy3KvbXL64WT0aXzJVeNn,Yanitsa,Anelia,None,Greshnata,13,2015-07-17T14:06:23Z,0.5680000000000001,0.883,0,-4.665,1,0.0454,0.0196,6.429999999999999e-06,0.528,0.763,183.944,204360,4
7ddYZ1mxtpetkIvZhbqlHF,Preslava,None,None,Amatyorka,23,2015-06-05T18:06:22Z,0.526,0.933,2,-3.337,1,0.247,0.159,0.0,0.218,0.581,179.918,233750,4
6l4lqbWYi6vZ1d9KSuLAPk,Anelia,Ilian,None,Sartseto shte plati,9,2015-09-07T13:25:54Z,0.655,0.9550000000000001,10,-3.989,0,0.11800000000000001,0.09530000000000001,1.15e-05,0.0668,0.802,96.022,221797,4
5JiaKoluUHE7AQqALCsNMR,Galin,None,None,Edin na broy,16,2015-07-17T10:14:32Z,0.593,0.965,7,-3.7800000000000002,0,0.0373,0.0685,0.000605,0.08170000000000001,0.593,96.982,221505,4
39sJDm0XLs2qQphNpjojvf,Tatyana,None,None,Da sme kvit,17,2015-04-03T16:28:48Z,0.551,0.93,4,-0.984,0,0.191,0.0776,0.0,0.646,0.608,191.989,244442,4
7ujzuZezCDyS46VXu8bDlm,Galin,None,None,Smenyam ti adresa,0,2015-03-05T14:03:33Z,0.651,0.936,8,-2.992,0,0.10200000000000001,0.07100000000000001,1.49e-06,0.519,0.796,92.099,197067,4
5M1C5oIeOz84lpDixWVHWV,Emilia,Toni Storaro,None,Pitbull,26,2015-07-17T16:50:24Z,0.706,0.917,11,-3.936,0,0.0648,0.107,0.0,0.127,0.67,94.022,203432,4
0WjcZK2TKs3YD2w2FSR5FL,Fiki,None,None,Zhelezen,13,2015-09-25T13:32:21Z,0.659,0.9550000000000001,9,-2.8890000000000002,0,0.0582,0.0112,0.00014199999999999998,0.0908,0.767,94.07,207573,4
69arR1ZIZGfXwhGjchuzs0,Ilian,None,None,"Obicham te, gadino",15,2015-01-16T14:35:30Z,0.584,0.907,0,-2.925,1,0.0403,0.0558,4.6200000000000005e-05,0.403,0.62,182.094,226434,4
4dUqF9V8LsEBgC8zcWZJio,Preslava,Vanya,None,Nokaut,23,2015-03-19T16:56:24Z,0.5710000000000001,0.865,5,-5.527,0,0.17,0.00232,1.07e-06,0.218,0.659,180.01,228787,4
